"Hash","SizeBytes","FileCount","TotalFootprintBytes"
"2BCC0D24A05D80F5D1A135E86DD700377805234CA1295151D14495A3BE48FEE9","3111","2","6222"
"88978DC2AA7ED396281FA916B1A4C791DC838CA0C7A7115C97339DAA3A872EF1","349627","3","1048881"
"CE9BC016F39F6D365A6EBA03960D0E6C35FA39F7B6ED1AA03D8E7EB9882B348B","4784","2","9568"
"B3A060D1D64B665617B226EBB90E96F18C2AF9BCF4CDCF4E9E9F1DD9EDACA222","5033","2","10066"
"09BCABCF7D99588C375545A7E6862374E717F5BDD7F6387B2C76377863B7817B","7943","2","15886"
"E6CD52EF2DC85EE3A9B2F6588E0917C6CA1ED69F5326139D71D71ED8A93AD05D","1870","4","7480"
"B6F4C11299B074C8F7D01920CF056B654D0F7D69076F1C797DD90D3F219D81AE","7784","3","23352"
"2CFE04080AE8F1FF3A86805676DD57CB6E55134325D473FA36F57837D72ECA05","908","5","4540"
"5A7DCA0205D63C232EDCC5FE1211CFA3283AA1F9911DB517B8500D89DC94CEF8","103","2","206"
"B1AC07AB628BD52FA9FFA72E5C0F0EB8B95335B5958E201DE48400A89274E39C","156","2","312"
"21C8904D1CE6960362BC6AA7261E3B371B8F203B60FCC57E1B54A701E96EC77D","1785","2","3570"
"DA79A1F3D3BE300E26A6FDA4A45A67ADC91411525645F527FEA622B2D4AC56E4","760","2","1520"
"AAA18052ED25D59B66802E4EE77DF402FB000CAA63AF4A87DDA6F0AAA7DD9FF8","10589","2","21178"
"34ACD57FEFFCF46AD860D29F7AE94F89DB149E3EEA90EE7CA01C52BE17FA5787","310","4","1240"
"1E41EA39143E34C256FBF9056B56AFDD6C0438D84ED772E4E3F6230CCFEEE81B","284476","2","568952"
"316C637D6857BB31A91066A6174CB7D7540C011E2A40990CC191ECDA89BDC1E3","1046","4","4184"
"7A94C7E21BB33A95D6F0FAD11468B1586EA15D2FDBC42C3E0C933272D1D28C63","1271","2","2542"
"C65E82F279F605940A7EF1C10EB5CBB1D487B2A569EC4F38D305D206DB2F02FA","42831","3","128493"
"DCB94FF9B1E037A847BC20589DC81A1066D041FD4C16DEB18B0FA968C66CF395","1168","4","4672"
"1B9BAC795DC4798EC265CE83FE904C82F4A051AE6297992480F8D4C63A24A8A1","1674","4","6696"
"89E253DB2C2CC9A510C521F14DD2B1AAE4DE2556EE5159AD8D118D3587E3A880","623","2","1246"
"65FF4FAFC4C31DE123D70D4A232238F4CCADDC82CB7F4AB6D7E1D24BF467F9A2","1852","2","3704"
"75C9EF58F7C3AEF4D906A81D35883A412D3FB7A9ACA50D81ED4603D96A14278E","5019","4","20076"
"C526BFB1EA2D63D05E03E8694789CA6855319F2AD19501CFF235392F8B738311","504","2","1008"
"8F7F75F4274745FAA32E4ABDBA12DE99F49B21DF225F52F723B5C62043B0EDCA","472","10","4720"
"E0BA75DC8780874DA807DC348016676440AC453071FF08B7FC8770228C710A2E","410","2","820"
"BF7CF7B87F05CD0718B28FDDA520A34B1A1C47F8B5939C2F520ACCC38787F864","1463","2","2926"
"8937AFFB1FAC84258C98AA2351EB161405999975B602140C43BCBAC23B22F1E9","1070","2","2140"
"ACFAD9C6B7FF550AEC4CA57517251A2AE6C0AAA9A198352A9E23002FF4A46595","655","4","2620"
"FD82E29C2D8A093DCAF8BE2DCE1962E3EAA1CBA3294C17B39873798C875120C2","102286","2","204572"
"BB41597BB596D58398470EA6B54D55949D8E6535078D6F75CDF3A7C1019D636A","60","6","360"
"9C20EDC833B6C33B33137123072592A581FD6378C6DC8DD1CB2F294C51092FE4","129","2","258"
"B39C0CD40E2709417421CFCBDC177D36A609A83EDB192E78A979ACDAB87BC75E","641","2","1282"
"C8EE4490F5694114439E1507E7D468CF848213E689CEA342FA9BE79D551AFB1E","1605","2","3210"
"79586D137025B0131151CD336B5389A7BAB1A9FFD1613FAFD5463F323311BFFB","170","2","340"
"5CD796FED502EBE7F2C650B47DAAE97C28967DD17FA020DF56EC861986D30148","3987","5","19935"
"83E2CF2F1337912B2B2B697C7203120B9605157CC2803A003AED283CF55D32BC","1414","2","2828"
"91F050CDDDE2D90A18B191FAB1E8EF50F9505BDCAB55042CC6869EC46E4C450C","3033","4","12132"
"5B4379EB82468D15F83D9228CFCE2FF645B134E62C5E97F7AC2A7E0A0EFC5F78","202","2","404"
"C9A379D5E1BC9665B0953E75B6ECCF3B6BBDF74B67B3A886D89AFC957AC67AC9","1894","3","5682"
"10210F530B4926D40D6556E2641693181B098138D404546AF66F13CB82C97A3B","2243","4","8972"
"D721A36634FBFE3E391479BF23687BEC9FA4E68C98C6051F7F41F3E1CE670B89","763","10","7630"
"F54834001D6B1007E55DF6BC1536245015A9675D75961531AA1F494CC1E78EF0","117","2","234"
"3950355522F68F12A978960A521612868BFACFF983AB4038784E5D2D5B1D7173","746","2","1492"
"937EA2AD8EAA26F6339761C8DE18F8A39AAD1C149309915CF19D14C618A87FAD","1084","5","5420"
"39576BA88AA380B591DB3AAC305D49BF922138D03A3EA83A2D11069109354707","14396","3","43188"
"E604B3D3471B9BB781B485A6BA1BD7EE32D0AED34C70B74181BBDCF027D60A55","89","2","178"
"9256F871B2C442F4D6A453B69DE431A74FDAEA0809AFF40DB65CAA7E307D56C8","3062","2","6124"
"E643DBFF0F40E964BB6AAFDB15C15CE18BC1E572AA2A2EF442E4D306703C34C9","5193","4","20772"
"C3132F6C8CC5F697DEEAD4B7B5A7D98D0C8558114243BA844E9C2A5DAE1E6F20","982","2","1964"
"B4464F3B2AFC86054249A7A9A686CB2A6FD2F5674F07758C2D9A0732147B3F2C","81","2","162"
"96E28BEFC4487E8245241A117222D73FDA3D56AD898023B35E51201FA10CCAC7","210","2","420"
"0D0FEF6981C99D829A95F13A49FBB97D899879410274BB26F0861FBA8AA9B144","3666","2","7332"
"2DE9B04F50FF0117972B8A789BA8F0835BBF3E42EDCDD550197139521F0F9CE9","180","2","360"
"8969AE1B78644A33574BE197D1A7A9C85B031092F1C1A657D865B7B3C1EDD77E","12780","3","38340"
"DCFEBF623523363F0C24FAF07C6763FA004883D8BC2E5F2C0E1A1244ED8FDCAF","871","2","1742"
"597656211A176FD24A64B69903962BD92864F924B4E6A18FBE9F16C4105EC93B","18003","7","126021"
"22E8BAF842116CF23CCDDE9CAF270FA0B03D02EE54DF8271FBBF83FBB2183808","902","2","1804"
"498FC0EBD03CA7518F5B929497562A28E4C5A030DC19A156E6E9A43652135A85","1422","2","2844"
"FED25FBB2C007F0731C0E87840B1A276DD33ADD295ADC118A75FABFEC37E56C8","8896","3","26688"
"10CC82F1D508F68242A7A2D96406EA042DD1C5F8E6C3811FB2A870CC161C8D6B","849","4","3396"
"E6F8DD52EAD3175F5A9A8CEA8337EF92FEE71C64F1B88334CEAF948D821F6664","1150","4","4600"
"671B65C89A872924304C81B4FEAE7DA6C854A19A1ED46CA84C7655F7B692642E","4989","2","9978"
"4BD7C2E6058E72C666DC9D36FD5EF670B88CDAFFCFB0D6BEF7531EC68B384B60","1001","19","19019"
"C0CCCCF8FBCF5D95F88ED151D0D8CE3015AA88CF98D4FD5E8F75E5F1534EE7AE","267","2","534"
"ABBE8628DD5487C889DB816CE3A5077BBB47F6BAFAFEB9411D92D6EF2F70CE8D","177","2","354"
"8E495129CB6CD8008DE6F4FF8CE34FE1302A9E0DCFF8D13714BD5593BE3F7898","8821","2","17642"
"7DDA3FDB5308D004FFFB3196CDA9FFA7E6211F84E140028EF19ECA60B4BC7858","110","2","220"
"FAE14B53B7F52A8EB3274C67C11F261A58530969885599EFE3DF0277B48909E1","1329","2","2658"
"B21BC91FE79EE1963DA41952C03CD6BB348973431B480A345C35D100E130937D","101","2","202"
"E128D686C55283014A0FA49864B541BC0E957DE130CC6037D4FF7C7F6C6B8045","578","4","2312"
"FC0C9D2324BC6173DF9DD9126948E7B2107B86339E6DBC63B271410B5BCC0FCE","3093","2","6186"
"71E59AEED4AF10AD4268BB35E4C51FE89C640EA9A3F1A9CB597594B02376E249","2043","2","4086"
"AC636D2E565C2E1F0C9706505A5CF4D7E5A778C359C12F8470BBA8723D7A394B","84","2","168"
"F7FF8033C8C06E91DBE75AE732ED43D684599607292F40D4CEC50AC35604E3D9","8131","2","16262"
"6014344D8AA20AB684E816342DC87FD76BC4C5E4ECD8D84EF628630C1171C7DC","1149","2","2298"
"10085DA86657DF156D3238F390B917FBCE21EFD2DCCF3D07F2D83045022B5DD7","74","2","148"
"ADF918155A1F1E5901557E0B38E68D50522066436E12FD7620DD738FA45FE8C5","485","9","4365"
"9DD6DD40E98239C10D6771C0A0D107E238C12AF4B3C5932FE623DE649588DE1D","2656","5","13280"
"7CB25D6F1F26BCB69318DF523C2429EDD58A8E3A7BB7224E1160E6ED4360FA26","793","2","1586"
"3AB88E050858AD5FC1D2E7F993D959B83C7E2DDEC64AFE86CC4055F799E4762D","864","3","2592"
"266E7A82A8F7142917FA6054B07FAB3E9738E678F879441188FE9A7FB4B62BF9","1671","2","3342"
"7C923D5E34669C825247B1EFD113368A9AB57B3160EFCABECFAE7A410EE355EA","188","2","376"
"ABF0088BC480F256D635C9E238C3FA26E0EA366DB776DA1193B928DF5836E89A","696","3","2088"
"A7C5B7DDE3CB6274FA507AEED4AEBE7C4AD6EC350E183F26ACD03D24625076E8","8080","7","56560"
"60AB76060D0E2A3EA300B33288B148E8F2B59B580EEBD75060045F83B6826AAE","63","2","126"
"09F4F2F0F66A09DEA9F878C056A997179D866BE07C32D15EFBB67B63412B4222","282","2","564"
"76682A9FC3BBE62975176E2541F39A8168877D828D5CAD8B56461FC36AC2B856","3727","2","7454"
"66BC155515FBEA8C31A4EFCCBBAC44DE7C037B01F3AA00B76312CF7252725D30","975","2","1950"
"F44F631BE38FD525F3BEB5B6ABB8998C2EC1AA2F9D63284E700E334E1A3F28BF","142","2","284"
"334EDFC99C6CC4EDD65DD576618F45BDC9AC5D3C88C4456D3A847E96B9DA5F0B","933","2","1866"
"441B977FF568D2EEDC94162FC128E29495DC1F7C632E5EAC700D8D36BD2A2BC1","530","2","1060"
"25AD6932D3AB93BFA34BDB63112C7BBFEBEFF66EBF80E69011B6E685D2B67BF9","2938","5","14690"
"7B3B68EA01907A6D36D3EE6937BA1462CC53B6486B8FBB95695ED9A0E37C1443","14036","2","28072"
"797E552ECB0F8FFE8FFB714E6C4888B28A8CA39EB9C0040836B2B6F640037798","1716","2","3432"
"BF09597A92ECED1C688373AF45DDECB7FEE2E483BC4A19FF2BDB16C529245150","21716","2","43432"
"EB3E007743C21134BA2F67951FB1082B9368D3ED501A952411E2F4B7B4904A5B","2371","3","7113"
"1685B80C0B57B0986FF44241ADC25ED92AA1AD694F0744C473002EFAEA824248","270","2","540"
"3691EF9BEEE55E5209D36064AD5DBBDFC0D7798B83BCE73D3FDA746AAF444F1D","769","2","1538"
"661CCC9ED2783B35AB04A590B2E0D1CCDE068945708826935BC680FED2D87091","1188","4","4752"
"71C132F438935A2403A96B9CF6B0F96C3EF229D18889A858941BE47A6103BC1F","70","2","140"
"7E0428909ED0EA8D8CE9C8D115969D00263A87953072A5DC3E4F438B6928F831","310","2","620"
"08B2E0C384C9FEB9D17908FDAB0C583F5F3455884F0702A96EF7ED870B508EBA","789","2","1578"
"7D3247D4B42A45C9BFEA4B5EED5C0BD4B0D4B5003B23BC24A8F1275814A044BF","1488","4","5952"
"62DFE6B1B05FEC488A93E1FD879227D400B67CDEFB6B6D8F10A46F72AE91AF0A","689","18","12402"
"FAF73A2D79F88D09EF5D501372171B9927AF12304941F486FDDF8E3BA3A3DB41","98","2","196"
"1D63579E68CF6FC4B8A5AE13748EFE38584F8EEA7DDDC320C276B30B1856D0B0","1744","6","10464"
"08C34E55DBDE3B5A92322B4F09D849C34FBA179F3DC94DAF4A34A0932E55612B","490","2","980"
"3EBA35EAFD078A2C4843A11000C06443B5D8B2FEA3B682AAE20DAEEA5BE66CD2","2759","2","5518"
"C0ABCF5F19C1C2A0E97E9F2156026FB888BE45BF982D60A22ABD1FD49560C811","910","2","1820"
"29FE1AB44E6B2938118C67FD41ADE8000D2B500178404B3E7B108DBE15977281","48272","2","96544"
"013A72938730D23B752E8DE91510AB4333EF619655A373C6B84F857B6C196F56","389","2","778"
"7468437CA5C6B3A95CB69D2ECED717ED3B9D1A5C07343F946598C1CEAA51528C","8192","3","24576"
"0BDBC4063DB0DFBD60D8B47C931A37BFA8BBDD1CAA86842BA5EA43896C4A0F8F","1961","3","5883"
"B317D173B579D89952C81CF0833FC8F06CDA0E9097D21BA4194B674E94553EDD","1624","2","3248"
"020141AA201FED71CEBDAFEF728EFDE97FE0DCB56F43FE0808A67F37534CBBE1","4785","2","9570"
"A597694211B623FDA28459696600561740104F388E7B242D187470E288E9B59E","1435","2","2870"
"6100B1FDE1F6B88AB31D754FCF99567ADD6A9623C483E8FDD0D0092017A73325","5095","3","15285"
"FC55849360FCFA0AB0C25274BB956AB03FED6C5D2F8EA30E54370B6B9B01E4F0","717","2","1434"
"763AC03C21CF030BCB7B7419AE9E6F4A9BA66DECCFAB996B4A0874FF39198613","522","2","1044"
"9DC603B77D54F41063A00EA54D074C6339B2C7E54D52CB705359C9F9AC8D9731","6315","2","12630"
"01DB0DA0256C7BDA86619DCCC13B7B77C71B73A43B468FDB694CF3C54F1EA134","4382","2","8764"
"0BA1263C9BEB81567D5BA297EAF37A4513E9FA0ED8F8032980EC5550D9CE02A5","1664","2","3328"
"17B5A18EB9A21216EBF66EF0C98471B43FFC591EE2C76A2BA99FA3F29C17017A","37038","2","74076"
"5298F505709284925523B47770C39AB533CA5A95EE321E858C039251819E6171","3266","2","6532"
"F04C9DA9E2CD680401A38852E8615272429978C84CA00306C0A80547C892FC95","159","2","318"
"C1401495E306C956E08055A2D42CF6260357D710A133FC8C6B1CB18BB4BFE718","2618","2","5236"
"9ECAF891450F46BBEFAEE27BF64FA5C3A814B439B2CF6F5F141F6A3CE0881EB9","7449","2","14898"
"9D4B1CAC593B50B4B745AC3655C8AF60A87F854FB18407FEF91585D28E3A5DCB","1329","4","5316"
"22C5144C94C4DA5BE94FB4D3D735F5F65FE3B9FBE28B6D2CF4FE8541BC53E915","410","3","1230"
"8685D3687E11CB426B3E86987FE301433DA8A058903009BECFF23C44E2CF75E4","6994","3","20982"
"AD9A3783A847EA8EDB0F9C6B99C242CDA44202AB885D8C1F2DC00FFC69BA5439","2206","3","6618"
"2553DD2156CB8C280AC08D09273C164E47AEE289DD66FB7B757F9F4B8BB4608E","5647","3","16941"
"4DC9B86FEAAC2EE1EAFA02BD550F5851DE7AC604FBF661278B14E40443D9D0E4","6964","3","20892"
"FCB7A75A368597E82EA5238382B3755A22937B67953CB21789B3C4DC38ED6012","99","2","198"
"06A065511D4C39E1527D7D004493032FD0E5F1E277879800506F2DF1DF78E5CE","91","2","182"
"3FA7D1328C20C091AA5601FC9A6A0A783221972182E55A05BF83FE66961BCA03","4004","2","8008"
"E408417F36A466678FF792C3B2A3E7FB72DD8831076A32C649ADA3777A5B16E2","2263","2","4526"
"3C53830F9A498681A4AF21ADB319FEC4687DB5D5D7F422957EE62C297AECE21C","5731","3","17193"
"E20526684375C92D0A90C438008C7F04A2101CC85DBEF4CC1450A6013A407CFE","3915","2","7830"
"043C239621E27E175FBFDDB5488EA76601C7E2FEC2370E652135F22CE63DB51A","6031","2","12062"
"3B6457FB3866562D279377F923CF3758C80ED7BFCC19414B72A24D0A98188E0C","1066","2","2132"
"5F72682E7FB54456C9D1A2F84861C71B8EA548703801F4C7392D8F0EB13F609A","2839","3","8517"
"4FA85D2DEE529DD0DB0945498B85B462F7F8297D915E759FE43AC9F4666D5E53","976","2","1952"
"9C62E469DDDB2A2737991C4E38A82EC8C61BCE38EBE9C3866B60E151DB8E93CE","1201","3","3603"
"BB207B44AD1391C6667D387B914194C77F7EEA8AB9F64A5F5F451A579D810A33","8192","3","24576"
"2E2F5BD2579C4239CE4BF43B73F3623F9C7274E401F0F1BFCF1AC0B2FA977918","1302","2","2604"
"FEA66D3B8671E46F77E83DB040837CF72DA180B8D390D53C43D882FD553659DF","964","2","1928"
"FBE1508B8A7909ED78BCF6B8938A8EADC76F035D7742043FBD0CEB295BC2981F","328","2","656"
"D3C96BAD5BE8079FA56C5745C17F2A5644580D1FE5727C86A08E5D3092CB25FA","159","2","318"
"0903085EA866C8182BEB76435298F87C9494C1BB638FEE5DBF442F966FFDAF08","186","2","372"
"3C3B2AA64C5DB9F366FE990A9C2B408302A88B96C0AB922FF9C04AF3DE864B0F","3694","2","7388"
"42BAF4CA38C38DEAF411EA73F37BC39FF56C6E5C761A968B64AC1B25C92B5CD8","4220","3","12660"
"008CF42308400E8EF434DBA25C1803D5611B887948E4664EF986CDC7D7E481AD","754","2","1508"
"EEE5B6AA65DA9C84498707F93ACA1283C808872598433FEEF318AE4656DE7F5C","877","4","3508"
"25CD6D08F034FD9D305A62FDBE4C58F9AEB1B29F6864A4736F89EF0734BEE972","204","2","408"
"9C2F678BC2F2B1B9BC8B520573E7F5BA089C8B03339456EF5D99A185B2FCBCCF","192","2","384"
"B19880EF7C610484649D11309820CD55C8934EBC4BDE0B37706E94483BF2BD0F","805","3","2415"
"BCFF3F0769F423D237DF92B0284EA6DB560D4218D27D95821618828EF71B066C","871","3","2613"
"BB3622F4977786E641E5BF8E0D0E946B5F64F473728FA09AC4B976AED2B69BEA","40","2","80"
"D9B1B5E2D6EE25FDD33454491E8D4DBBB3E072E61608662E0FE69A083B75E91E","1015","2","2030"
"83F6404F1CF326E81F721106B4746FEDD4660AB62017DBA1E8DF8DBD83E6FC04","1136","2","2272"
"2C80B8D48BB258C09700B1255389A673FE642F7D1FDF38D54EB27103909890BE","393052","3","1179156"
"C2CDF25027DBEEB8EA9837DC657E279FC083029EC680480B5022188159783718","4582","2","9164"
"F28C041DB46EE3D6E5024FB4B84695C3DF6D08C3AD9C167AA559B02143966514","2314","2","4628"
"9434B1CCBAA504D32D08D2856DE9B5A70D6CB9E6328219EFA278F3E30B1756F3","164","2","328"
"12C50E34C5439C167A1FA5C5380E6F7DA266BE78D95668875C4178E4ECF712A7","38994","2","77988"
"E5FB635DE5C761E1A65D2AEE964159083D9A1C947EF09BBF2A2134CB492DFB9E","206","2","412"
"170D2379662B48EF45583ED914482B117581750B3C6CD7E91FE078D3F9B104A1","1102","2","2204"
"6A1332444250ABDBADF806E88D051AF705C9242C00F1D7F44E9814E1E66568D7","90","2","180"
"A232B99A3BCB001C2A42170A21D90CC9B17CEA0CD69241EFFC2ED5335C8DE093","14331","2","28662"
"607DB9F539F89711381A7EFF2CE58D3F116098B25BB2434A26B7823E5BC57C9C","376","2","752"
"AE9F2AE00EFFE102BF692BF35EE7E1E533F8133AF76941A2BB7631A7B84B6AC0","29047","7","203329"
"F2A227D6D1329102375D8E1756AB69AE4A3D9DC864A1316FB3FB6514B19DA8E7","897","2","1794"
"D42354887DEE3FBD9BBE457D4EB3CA76EA262280CAE1D036700C44C5DACC70DC","65","2","130"
"23D2CF99644AB42B4802391FE0A9315C1FFE55AE81CB3DCD1CBF63494A47DB3E","1060","4","4240"
"A8CC4104FBDC37CDFFC055E4CB5DFA2B8BA37D5878CC77BBE86A932F4AE0CFEF","1121","3","3363"
"A083C7102A33872CA6AF2E0E19FAA46F5EC1850D55BB6F7DB5E4FA9C9FBBB028","3141","2","6282"
"3EA7D2465CF2EEAD9E08B39DEE9F5C7679E84B2A73C6E9E54A17F0369A0BBFC4","1506","2","3012"
"66A372E03C41D2D5E920DF5282DADCEC2ACAE4C629CB51CAB850825D2A144CEA","210","2","420"
"2D78BD82882C84A0D011853D4C7BE2DA7AF6985019E659AFEF995BA79C25A0C4","512","2","1024"
"A0B6009EC35F6BCF3DA704D5FFDAC91EE3A697B4A0827045D501838765077ACA","113","5","565"
"7C58FCBD6EEC3CB02E9CC1437CBF372706E80EB4C5A8513618D8F49E049B3577","1713","6","10278"
"8F7390F5EC910306EEC2F73E34CE555376E6E5AC5AD6DC931C0728AF59D091E2","121","2","242"
"BC89B99EE26183A08A5B2B5DD8C2F82F590432B9E6BD493E0DB8C1CCB07D927F","2744","2","5488"
"63A69A4A8624E831C2E2C9053B45A79B0733DD2DBEE02E286E3A62771FDA307B","2684","2","5368"
"69C22EFD9567D9796A776F05FA4889E1914A770F32B421B4E01BF5581A9FE684","7460","2","14920"
"E91F4C9DE0BCD09CB0EE68A3D3DB37B1C39050B8AD978C38AE9244879176D2A6","700","2","1400"
"E63FDAADE474CEC60B68074B63D2926CF0F987CD1EC57924ECFBEDF8C25C4E49","148","2","296"
"189F4D8C77728CB0C54FF1DD63A2C76F39AF80157047802EE3973AE1626B7148","6961","2","13922"
"A166DA1DA06299DC65CBCF5F8F4E6D0789271D84C30D781E42761D1367CA5668","2548","3","7644"
"6F206656AB557712C2A09F3B8BBA69004DD41B2B37CEE0CB836D44EA8034004B","2295","3","6885"
"880F02DFFFC2F1E870D4809C73E7A7779A25255E4207EE3BBC7F421A7D731DBB","258","2","516"
"65D1E1D8AE6614FC1DC64AEA7C76B618557CDDD45B2DFA9311FD9656C10C10BB","77072","2","154144"
"5FA2E76587B44CF849A0EF5290363E376A43E23C8271BF3780FAC46B32AFD9CD","203","3","609"
"E8F988F3C9A580713FD00559F519E60C38C87713268278789BB1B54A66EFF8B4","6795","2","13590"
"6048E043C471638ABDFAA0933C9778E3D1253437D09EEA488152DE6E825003B6","142","3","426"
"1E3CE0D3B7E5DAF177CE707660FEEDC70110BC26B7FA84CFC2D48B2FD1587AD1","533","2","1066"
"9934841CFA87BA3C9161B347915D86512E4C9E3F8C2955BEE389BEF3843CF606","750","9","6750"
"FA17EE5408AC49476187CE8E2F36C502D6155457DA18D31ACF27F875F0AC72A2","1605","3","4815"
"E019A3CA2F39A820362D5C74342C3AE26FA84D9ADC6F5B87A2FE724B5AFAEF5B","11308","3","33924"
"EA57D087F7E27079283C131ADAB1F66B65A851273674BA0E4E508BC8E0F4E344","2345","2","4690"
"B44DCA86A173844EC5C315831A70AA189C521580F25E1E07788FA48181AFBCDE","5145","4","20580"
"2B2D97DFC35AD56745D358695BA53875BCE96CE97B2C883AAB4C1A01D57DFEAC","166","2","332"
"2DB4E6AD3C0C0D15F7965F5EDECF40A8B61E16DAB2F166FE1AE763BA3943DDBE","12819","2","25638"
"D11323827FA4EDEAAFC437CC5B91B6971B335F0127EFEEB42BF5122FE8657E8F","775","20","15500"
"216CB8158588F1522B558C5C9DE947D35610AEC34DB12556CAB8E53EDBC097EF","109","2","218"
"AE631FCDC2164D350FA2244E01413CDDBC94EC57294CBC38E86397A5E68DB6FC","195","2","390"
"FA87CB509F14FB155CBED818B5D1B7FE27E500F5A00873046C945F61644E7685","777","2","1554"
"F8404AB539ECFC5F6EB1BC489CC541AAD6BF79CF58BEECFCFE671226678C3280","343","5","1715"
"0EC9140185C6D965783C4D3E9AE427FB4A377935DD20D8872EB35B56EC461579","1555","4","6220"
"CE57C935E9457AE3C44E12ECD054172F62E5E702D0B933E72D11F87566FF3577","6288","5","31440"
"2872A42144F98AF3307840494E967DB852FD07A1472B0C6FF67ADFC511E258C6","152","5","760"
"16ED064BE2C9E12500E5D15C9270AFEB612EA99109E9626D638F28E134E9E39F","180","5","900"
"051B6A7D216A5B738665535AF2E150C65A398DB3682EC33B3F36A347DBA8A8E4","995","2","1990"
"A5C63940DB0260739BE9E2AC67F3AAC268DF4DB5770420EE4E34E493152F97D2","1496","3","4488"
"B7F77FC7E6BC21844EAC279E13C54FEED6B86878BCE91ECA680A5CA908FFE6DB","16384","3","49152"
"F75193860750176243BFBAC9F496053EFA072884A53B2F4971F1876D4124D3AE","208","2","416"
"7DDAEBB042A17FC47E5339D2EE46757BB49C7DA016EB164414B687FD5ABA5450","187","2","374"
"718C946368167B64A813E57E64EF9230BBE3FADDA9D61787159DE836E328DEB6","791","3","2373"
"D298CE4C8E79DEB4529251D84C40BFC3442117A5D2B65E590355F16F2EE08BB5","78","2","156"
"0003AA4266B818AB588B20FB4A6C78B7C54FC09BF7677BE5360BCE1BD6F379CA","99","2","198"
"579D260212C3CCFC8C71BB61168CB936B24E57A5C1CDCBEB37FF4AC806C86EA8","4099","3","12297"
"D76390399B5D9EACD8322C2CA08BF30DF77A85EC47706C216CC8691A31753CC2","3277","4","13108"
"89222921F59A9ADA903D6D9A61B47C49117E80643CC0DD99BEA00B4345089EA7","4123","3","12369"
"7730BEB9A37031B534C256A9B7AF3838EFE38D1338A5DFA92FCBDA46171EF2E6","155","2","310"
"A1819C493282F229507FD7B1B831C97447EDABD5F09DC914B357253BE12486B7","2167","2","4334"
"F17C007D95F666ECF664FF13CA8EFC196980597C4CA152A0BAAA82B2525E2328","4403","3","13209"
"FBC1669C041FF39C13AA7322B7FABAA35FF1A5C1521314D6BD546D634989D483","963","2","1926"
"859398B3FF4D1904551EB880FCB3E1579DF47F1EB730A3346130B5E069FE2663","1808","18","32544"
"555F7F27DADF352D6EA8167188FC4AB2A5DD11CF0CF865731C397346A2793D11","835","2","1670"
"E58763D07D0ED96710F87AB3305B1070C2C041806780006530A251174451F2C5","570","2","1140"
"775AA9B368E7A1AFCDBE7D5D249E7EE2D8A5B2994664580EABE34BEA90003FE6","599","2","1198"
"55A2712526A40ABD7DAF847F5B90754B678162E4DE196DA77E81448A255C2781","319","2","638"
"7769114BEEB5B58AF049FCE1D44BEDFC78090B61C22400B92EC51F5B3DB316F5","268","2","536"
"AD87F01E66A96B481C0A180AF8630C290B247C7A942597FAC13B70948237021C","2632","3","7896"
"5888C4092A6ACF6AF7A37D6A47037938B7F6B5BCA87A9F885469A5BAA597C269","9636","2","19272"
"4CF25ED0D118D7E4624825AF780E9F69C688040C764B0C426AF36AB44C2F92B4","605","2","1210"
"078ABDFBEF61B70B218A98EE639A1AB3253255C6DB29956930ECF2140605ED4B","276575","2","553150"
"6ECA9D419022B5C2E6CA8D503C207DA016871DCE66AA12A54B72D60B4CB9EC4A","854","2","1708"
"DC78FF7DB85B6756D937AF5B1225155C65A9676839B6CE927BFA5EF999BBD821","1717","4","6868"
"851FC7AC677E2CE370B86484AECF619B450FD8AF66B6CCF3A03A5392884B4B57","331","6","1986"
"ACD22B264ECBEA162E320A360DAB0AD0F3E5438FA4382288DF844FA08B484E73","1461","3","4383"
"4EEC0583330F90F4E054A6E2454CCCE27EB583DA2BCF18A7D57D1348621607E6","375","2","750"
"A66CD227B32DDEBC6A218AA3D135FDDB8FCBB94EC6F8931F714DF209C9354B72","5675","2","11350"
"D6A4D4B539CCB521CDA94CB2F73D94C5BD75FC1460F15A5B4E98AFDD0BDD5DB0","159","2","318"
"7D888E73DEE29BEE063F1E98884E6A40386F5EE653A8ED6208E43B973A3542CD","299","5","1495"
"94EEC84BEAF91C48DD9B3EC287EE51D1ABC7A170776505A3F2D0E85B44F20CC7","181","2","362"
"117148B2FCD03C977240782B526C1155DCEB1B7E77EC78A0F6AC72AD045B49F0","6876","4","27504"
"02B4CA7AB42BDB4AB00BFE7F17D4DAFD215E66FD96105E949B4F918B37101BC4","3059","4","12236"
"4CAFF29437DB1D38D9DF7D30FBE6148A13AACBF6B8D49201D94A0731162949A2","401","2","802"
"F8F754E9BAD8026112C4F1F49B81D8D7ED7D510C2E142E13CE945AF1DC6DE302","151","2","302"
"675FA80CA6DFED868478AEC034A4C0BBD76B1B52EE7A5768B9BEFE9FB961CC5E","411","2","822"
"FECFB251D9D7CF1AFEA583C43C8C70B8B8FBC3EA27467DD3FDE3F1D26A808051","4203","2","8406"
"C5A14BDEB170E0E67FB4200C54E0E02FD0EC94ACA894C212C9D43C2916891542","1210","2","2420"
"61369F0F410055AE61F32F16232BDAC2535BABF9FBB6483C17A6F0F361024F7F","11114","2","22228"
